,Trend,Date,Hour,temp7,Z1,Peak,year,Month,week,HM,T2,T3,TH,T2H,T3H,TM,T2M,T3M
37391,37391,4/7/2009,24,66.73754658,1072.66579,0.044770319,2009,4,3,96,4453.900124,297242.367,1601.701118,106893.603,7133816.807,266.9501863,17815.60049,1188969.468
37392,37392,4/8/2009,1,56.37820373,740.9867463,0.00340823,2009,4,4,4,3178.501856,179198.2252,56.37820373,3178.501856,179198.2252,225.5128149,12714.00742,716792.9007
37393,37393,4/8/2009,2,56.8287123,750.2399205,0.003659474,2009,4,4,8,3229.502542,183528.4708,113.6574246,6459.005083,367056.9416,227.3148492,12918.01017,734113.8833
37394,37394,4/8/2009,3,57.27922087,759.8425781,0.003945563,2009,4,4,12,3280.909143,187927.9195,171.8376626,9842.72743,563783.7585,229.1168835,13123.63657,751711.6779
37395,37395,4/8/2009,4,57.72972944,769.8095157,0.004271505,2009,4,4,16,3332.721661,192397.1198,230.9189178,13330.88664,769588.4792,230.9189178,13330.88664,769588.4792
37396,37396,4/8/2009,5,58.18023801,780.156034,0.004643179,2009,4,4,20,3384.940095,196936.6204,290.9011901,16924.70047,984683.1019,232.720952,13539.76038,787746.4815
37397,37397,4/8/2009,6,58.63074657,790.8979387,0.005067492,2009,4,4,24,3437.564443,201546.9697,351.7844794,20625.38666,1209281.818,234.5229863,13750.25777,806187.8788
37398,37398,4/8/2009,7,59.08125514,802.0515396,0.005552573,2009,4,4,28,3490.594709,206228.7166,413.568786,24434.16296,1443601.016,236.3250206,13962.37884,824914.8664
37399,37399,4/8/2009,8,59.53176371,813.6336514,0.006108,2009,4,4,32,3544.03089,210982.4095,476.2541097,28352.24712,1687859.276,238.1270548,14176.12356,843929.6382
37400,37400,4/8/2009,9,59.98227228,825.6615931,0.006745071,2009,4,4,36,3597.872988,215808.5972,539.8404505,32380.85689,1942277.375,239.9290891,14391.49195,863234.3887
37401,37401,4/8/2009,10,60.43278085,838.1531884,0.007477141,2009,4,4,40,3652.121001,220707.8281,604.3278085,36521.21001,2207078.281,241.7311234,14608.48401,882831.3124
37402,37402,4/8/2009,11,60.88328941,851.1267653,0.008320012,2009,4,4,44,3706.774929,225680.6508,669.7161835,40774.52422,2482487.159,243.5331576,14827.09972,902722.6032
37403,37403,4/8/2009,12,61.33379798,864.6011567,0.00929241,2009,4,4,48,3761.834775,230727.6141,736.0055758,45142.0173,2768731.369,245.3351919,15047.3391,922910.4564
37404,37404,4/8/2009,13,61.78430655,878.5956998,0.010416557,2009,4,4,52,3817.300536,235849.2665,803.1959852,49624.90697,3066040.465,247.1372262,15269.20214,943397.066
37405,37405,4/8/2009,14,62.23481512,893.1302362,0.011718851,2009,4,4,56,3873.172213,241046.1566,871.2874117,54224.41098,3374646.192,248.9392605,15492.68885,964184.6264
37406,37406,4/8/2009,15,62.68532369,908.2251124,0.013230691,2009,4,4,60,3929.449806,246318.833,940.2798554,58941.74709,3694782.495,250.7412948,15717.79922,985275.3321
37407,37407,4/8/2009,16,63.13583225,923.9011791,0.01498945,2009,4,4,64,3986.133314,251667.8442,1010.173316,63778.13302,4026685.508,252.543329,15944.53326,1006671.377
37408,37408,4/8/2009,17,63.58634082,940.1797918,0.01703964,2009,4,4,68,4043.222739,257093.7391,1080.967794,68734.78656,4370593.564,254.3453633,16172.89096,1028374.956
37409,37409,4/8/2009,18,64.03684939,957.0828104,0.019434296,2009,4,4,72,4100.71808,262597.0661,1152.663289,73812.92544,4726747.189,256.1473976,16402.87232,1050388.264
37410,37410,4/8/2009,19,64.48735796,974.6325994,0.022236594,2009,4,4,76,4158.619337,268178.3738,1225.259801,79013.7674,5095389.102,257.9494318,16634.47735,1072713.495
37411,37411,4/8/2009,20,64.93786653,992.8520277,0.025521756,2009,4,4,80,4216.926509,273838.2108,1298.757331,84338.53019,5476764.217,259.7514661,16867.70604,1095352.843
37412,37412,4/8/2009,21,65.38837509,1011.764469,0.029379234,2009,4,4,84,4275.639597,279577.1257,1373.155877,89788.43154,5871119.64,261.5535004,17102.55839,1118308.503
37413,37413,4/8/2009,22,65.83888366,1031.393801,0.033915207,2009,4,4,88,4334.758602,285395.6673,1448.455441,95364.68924,6278704.68,263.3555346,17339.03441,1141582.669
37414,37414,4/8/2009,23,66.28939223,1051.764407,0.039255354,2009,4,4,92,4394.283522,291294.384,1524.656021,101068.521,6699770.831,265.1575689,17577.13409,1165177.536
37415,37415,4/8/2009,24,66.7399008,1072.901173,0.045547849,2009,4,4,96,4454.214359,297273.8244,1601.757619,106901.1446,7134571.787,266.9596032,17816.85744,1189095.298
37416,37416,4/9/2009,1,56.38055795,741.1695612,0.003469044,2009,4,5,4,3178.767315,179220.6748,56.38055795,3178.767315,179220.6748,225.5222318,12715.06926,716882.6992
37417,37417,4/9/2009,2,56.83106652,750.4242899,0.003724803,2009,4,5,8,3229.770122,183551.2806,113.662133,6459.540244,367102.5613,227.3242661,12919.08049,734205.1225
37418,37418,4/9/2009,3,57.28157509,760.0285547,0.004016032,2009,4,5,12,3281.178845,187951.0924,171.8447253,9843.536534,563853.2771,229.1263004,13124.71538,751804.3695
37419,37419,4/9/2009,4,57.73208365,769.9971542,0.004347826,2009,4,5,16,3332.993483,192420.6585,230.9283346,13331.97393,769682.6342,230.9283346,13331.97393,769682.6342
37420,37420,4/9/2009,5,58.18259222,780.3453909,0.004726171,2009,4,5,20,3385.214037,196960.5279,290.9129611,16926.07019,984802.6396,232.7303689,13540.85615,787842.1117
37421,37421,4/9/2009,6,58.63310079,791.0890726,0.005158095,2009,4,5,24,3437.840508,201571.249,351.7986047,20627.04305,1209427.494,234.5324032,13751.36203,806284.9961
37422,37422,4/9/2009,7,59.08360936,802.2445112,0.005651872,2009,4,5,28,3490.872895,206253.3705,413.5852655,24436.11027,1443773.593,236.3344374,13963.49158,825013.4818
37423,37423,4/9/2009,8,59.53411793,813.8285231,0.006217247,2009,4,5,32,3544.311198,211007.4408,476.2729434,28354.48958,1688059.527,238.1364717,14177.24479,844029.7633
37424,37424,4/9/2009,9,59.98462649,825.8584295,0.00686572,2009,4,5,36,3598.155415,215834.0086,539.8616384,32383.39874,1942506.078,239.938506,14392.62166,863336.0345
37425,37425,4/9/2009,10,60.43513506,838.352056,0.00761088,2009,4,5,40,3652.40555,220733.6227,604.3513506,36524.0555,2207336.227,241.7405402,14609.6222,882934.4908
37426,37426,4/9/2009,11,60.88564363,851.3277327,0.008468803,2009,4,5,44,3707.0616,225706.8315,669.7420799,40777.6776,2482775.147,243.5425745,14828.2464,902827.326
37427,37427,4/9/2009,12,61.3361522,864.8042942,0.009458542,2009,4,5,48,3762.123567,230754.1837,736.0338264,45145.4828,2769050.204,245.3446088,15048.49427,923016.7347
37428,37428,4/9/2009,13,61.78666077,878.8010798,0.0106027,2009,4,5,52,3817.591449,235876.2278,803.22659,49628.68884,3066390.962,247.1466431,15270.3658,943504.9113
37429,37429,4/9/2009,14,62.23716933,893.3379333,0.011928131,2009,4,5,56,3873.465246,241073.5124,871.3203706,54228.51345,3375029.174,248.9486773,15493.86098,964294.0497
37430,37430,4/9/2009,15,62.6876779,908.4352028,0.013466765,2009,4,5,60,3929.74496,246346.5863,940.3151685,58946.17441,3695198.795,250.7507116,15718.97984,985386.3453
37431,37431,4/9/2009,16,63.13818647,924.1137414,0.015256602,2009,4,5,64,3986.430591,251695.998,1010.210984,63782.88945,4027135.968,252.5527459,15945.72236,1006783.992
37432,37432,4/9/2009,17,63.58869504,940.3949062,0.017342896,2009,4,5,68,4043.522137,257122.2961,1081.007816,68739.87633,4371079.033,254.3547802,16174.08855,1028489.184
37433,37433,4/9/2009,18,64.03920361,957.3005593,0.019779545,2009,4,5,72,4101.019599,262626.0291,1152.705665,73818.35278,4727268.524,256.1568144,16404.0784,1050504.116
37434,37434,4/9/2009,19,64.48971217,974.8530669,0.022630742,2009,4,5,76,4158.922976,268207.7456,1225.304531,79019.53654,5095947.167,257.9588487,16635.6919,1072830.983
37435,37435,4/9/2009,20,64.94022074,993.0753002,0.025972889,2009,4,5,80,4217.23227,273867.9945,1298.804415,84344.6454,5477359.89,259.760883,16868.92908,1095471.978
37436,37436,4/9/2009,21,65.39072931,1011.990635,0.029896806,2009,4,5,84,4275.94748,279607.3242,1373.205316,89794.89707,5871753.808,261.5629172,17103.78992,1118429.297
37437,37437,4/9/2009,22,65.84123788,1031.62295,0.034510243,2009,4,5,88,4335.068606,285426.2833,1448.507233,95371.50932,6279378.232,263.3649515,17340.27442,1141705.133
37438,37438,4/9/2009,23,66.29174645,1051.996632,0.03994066,2009,4,5,92,4394.595647,291325.4204,1524.710168,101075.6999,6700484.669,265.1669858,17578.38259,1165301.682
37439,37439,4/9/2009,24,66.74225501,1073.136568,0.046338228,2009,4,5,96,4454.528604,297305.284,1601.81412,106908.6865,7135326.817,266.96902,17818.11442,1189221.136
37440,37440,4/10/2009,1,56.38291217,741.3523829,0.00353094,2009,4,6,4,3179.032785,179243.1263,56.38291217,3179.032785,179243.1263,225.5316487,12716.13114,716972.5052
37441,37441,4/10/2009,2,56.83342073,750.6086664,0.003791295,2009,4,6,8,3230.037712,183574.0923,113.6668415,6460.075424,367148.1845,227.3336829,12920.15085,734296.369
37442,37442,4/10/2009,3,57.2839293,760.2145385,0.004087754,2009,4,6,12,3281.448556,187974.2671,171.8517879,9844.345668,563922.8013,229.1357172,13125.79422,751897.0683
37443,37443,4/10/2009,4,57.73443787,770.1847999,0.004425505,2009,4,6,16,3333.265316,192444.1993,230.9377515,13333.06126,769776.7972,230.9377515,13333.06126,769776.7972
37444,37444,4/10/2009,5,58.18494644,780.5347553,0.004810639,2009,4,6,20,3385.487992,196984.4375,290.9247322,16927.43996,984922.1875,232.7397858,13541.95197,787937.75
37445,37445,4/10/2009,6,58.63545501,791.2802142,0.005250309,2009,4,6,24,3438.116584,201595.5303,351.8127301,20628.69951,1209573.182,234.54182,13752.46634,806382.1212
37446,37446,4/10/2009,7,59.08596357,802.4374906,0.005752935,2009,4,6,28,3491.151091,206278.0262,413.601745,24438.05764,1443946.183,236.3438543,13964.60436,825112.1047
37447,37447,4/10/2009,8,59.53647214,814.0234029,0.006328436,2009,4,6,32,3544.591515,211032.474,476.2917771,28356.73212,1688259.792,238.1458886,14178.36606,844129.8959
37448,37448,4/10/2009,9,59.98698071,826.0552742,0.006988513,2009,4,6,36,3598.437855,215859.4222,539.8828264,32385.94069,1942734.8,239.9479228,14393.75142,863437.6887
37449,37449,4/10/2009,10,60.43748928,838.5509321,0.007746992,2009,4,6,40,3652.69011,220759.4194,604.3748928,36526.9011,2207594.194,241.7499571,14610.76044,883037.6776
37450,37450,4/10/2009,11,60.88799785,851.5287086,0.008620232,2009,4,6,44,3707.348282,225733.0142,669.7679764,40780.8311,2483063.157,243.5519914,14829.39313,902932.0569
37451,37451,4/10/2009,12,61.33850641,865.0074405,0.009627614,2009,4,6,48,3762.412369,230780.7552,736.0620769,45148.94842,2769369.062,245.3540256,15049.64947,923123.0208
37452,37452,4/10/2009,13,61.78901498,879.006469,0.010792134,2009,4,6,52,3817.882372,235903.1911,803.2571947,49632.47084,3066741.484,247.1560599,15271.52949,943612.7644
37453,37453,4/10/2009,14,62.23952355,893.5456397,0.012141103,2009,4,6,56,3873.758292,241100.8704,871.3533297,54232.61608,3375412.186,248.9580942,15495.03317,964403.4817
37454,37454,4/10/2009,15,62.69003212,908.6453029,0.013706992,2009,4,6,60,3930.040127,246374.3418,940.3504818,58950.60191,3695615.127,250.7601285,15720.16051,985497.3672
37455,37455,4/10/2009,16,63.14054069,924.3263134,0.015528441,2009,4,6,64,3986.727879,251724.1538,1010.248651,63787.64606,4027586.461,252.5621628,15946.91151,1006896.615
37456,37456,4/10/2009,17,63.59104925,940.6100306,0.017651451,2009,4,6,68,4043.821545,257150.855,1081.047837,68744.96626,4371564.535,254.364197,16175.28618,1028603.42
37457,37457,4/10/2009,18,64.04155782,957.5183183,0.020130802,2009,4,6,72,4101.321128,262654.9942,1152.748041,73823.7803,4727789.895,256.1662313,16405.28451,1050619.977
37458,37458,4/10/2009,19,64.49206639,975.073545,0.023031713,2009,4,6,76,4159.226627,268237.1198,1225.349261,79025.30592,5096505.276,257.9682656,16636.90651,1072948.479
37459,37459,4/10/2009,20,64.94257496,993.2985837,0.026431781,2009,4,6,80,4217.538042,273897.7805,1298.851499,84350.76085,5477955.609,259.7702998,16870.15217,1095591.122
37460,37460,4/10/2009,21,65.39308353,1012.216812,0.030423212,2009,4,6,84,4276.255374,279637.5248,1373.254754,89801.36284,5872388.022,261.5723341,17105.02149,1118550.099
37461,37461,4/10/2009,22,65.84359209,1031.852111,0.03511534,2009,4,6,88,4335.378619,285456.9014,1448.559026,95378.32962,6280051.83,263.3743684,17341.51448,1141827.605
37462,37462,4/10/2009,23,66.29410066,1052.228869,0.040637426,2009,4,6,92,4394.907782,291356.4589,1524.764315,101082.879,6701198.555,265.1764026,17579.63113,1165425.836
37463,37463,4/10/2009,24,66.74460923,1073.371975,0.047141646,2009,4,6,96,4454.842861,297336.746,1601.870622,106916.2287,7136081.903,266.9784369,17819.37145,1189346.984
37464,37464,4/11/2009,1,56.38526638,741.5352116,0.003593936,2009,4,7,4,3179.298265,179265.5796,56.38526638,3179.298265,179265.5796,225.5410655,12717.19306,717062.3182
37465,37465,4/11/2009,2,56.83577495,750.7930497,0.003858969,2009,4,7,8,3230.305314,183596.9059,113.6715499,6460.610628,367193.8117,227.3430998,12921.22126,734387.6234
37466,37466,4/11/2009,3,57.28628352,760.4005294,0.004160752,2009,4,7,12,3281.71828,187997.4438,171.8588506,9845.154839,563992.3314,229.1451341,13126.87312,751989.7752
37467,37467,4/11/2009,4,57.73679209,770.3724529,0.004504566,2009,4,7,16,3333.537161,192467.742,230.9471684,13334.14864,769870.9679,230.9471684,13334.14864,769870.9679
37468,37468,4/11/2009,5,58.18730065,780.7241272,0.004896609,2009,4,7,20,3385.761957,197008.3489,290.9365033,16928.80978,985041.7446,232.7492026,13543.04783,788033.3957
37469,37469,4/11/2009,6,58.63780922,791.4713635,0.005344163,2009,4,7,24,3438.39267,201619.8134,351.8268553,20630.35602,1209718.88,234.5512369,13753.57068,806479.2537
37470,37470,4/11/2009,7,59.08831779,802.6304778,0.005855796,2009,4,7,28,3491.429299,206302.684,413.6182245,24440.00509,1444118.788,236.3532712,13965.7172,825210.7359
37471,37471,4/11/2009,8,59.53882636,814.2182906,0.006441601,2009,4,7,32,3544.871844,211057.5092,476.3106109,28358.97475,1688460.074,238.1553054,14179.48738,844230.0368
37472,37472,4/11/2009,9,59.98933493,826.252127,0.007113486,2009,4,7,36,3598.720305,215884.8377,539.9040144,32388.48275,1942963.539,239.9573397,14394.88122,863539.3509
37473,37473,4/11/2009,10,60.43984349,838.7498166,0.007885519,2009,4,7,40,3652.974681,220785.218,604.3984349,36529.74681,2207852.18,241.759374,14611.89872,883140.872
37474,37474,4/11/2009,11,60.89035206,851.7296932,0.008774344,2009,4,7,44,3707.634974,225759.1989,669.7938727,40783.98471,2483351.188,243.5614082,14830.5399,903036.7955
37475,37475,4/11/2009,12,61.34086063,865.2105957,0.00979968,2009,4,7,48,3762.701183,230807.3288,736.0903276,45152.41419,2769687.946,245.3634425,15050.80473,923229.3154
37476,37476,4/11/2009,13,61.7913692,879.2118672,0.010984915,2009,4,7,52,3818.173308,235930.1565,803.2877996,49636.253,3067092.035,247.1654768,15272.69323,943720.6261
37477,37477,4/11/2009,14,62.24187777,893.7533554,0.01235783,2009,4,7,56,3874.051348,241128.2305,871.3862888,54236.71888,3375795.227,248.9675111,15496.20539,964512.922
37478,37478,4/11/2009,15,62.69238633,908.8554124,0.013951445,2009,4,7,60,3930.335304,246402.0993,940.385795,58955.02956,3696031.489,250.7695453,15721.34121,985608.3971
37479,37479,4/11/2009,16,63.1428949,924.5388952,0.015805047,2009,4,7,64,3987.025176,251752.3117,1010.286318,63792.40282,4028036.987,252.5715796,15948.10071,1007009.247
37480,37480,4/11/2009,17,63.59340347,940.825165,0.017965397,2009,4,7,68,4044.120965,257179.4162,1081.087859,68750.0564,4372050.075,254.3736139,16176.48386,1028717.665
37481,37481,4/11/2009,18,64.04391204,957.7360878,0.020488167,2009,4,7,72,4101.622669,262683.9615,1152.790417,73829.20805,4728311.306,256.1756482,16406.49068,1050735.846
37482,37482,4/11/2009,19,64.49442061,975.2940338,0.023439618,2009,4,7,76,4159.53029,268266.4961,1225.393992,79031.07551,5097063.425,257.9776824,16638.12116,1073065.984
37483,37483,4/11/2009,20,64.94492918,993.521878,0.026898558,2009,4,7,80,4217.843826,273927.5686,1298.898584,84356.87652,5478551.372,259.7797167,16871.3753,1095710.274
37484,37484,4/11/2009,21,65.39543774,1012.443,0.030958591,2009,4,7,84,4276.563277,279667.7275,1373.304193,89807.82882,5873022.278,261.581751,17106.25311,1118670.91
37485,37485,4/11/2009,22,65.84594631,1032.081283,0.035730655,2009,4,7,88,4335.688645,285487.5218,1448.610819,95385.1502,6280725.479,263.3837852,17342.75458,1141950.087
37486,37486,4/11/2009,23,66.29645488,1052.461117,0.041345823,2009,4,7,92,4395.21993,291387.4998,1524.818462,101090.0584,6701912.494,265.1858195,17580.87972,1165549.999
37487,37487,4/11/2009,24,66.74696345,1073.607394,0.047958295,2009,4,7,96,4455.15713,297368.2101,1601.927123,106923.7711,7136837.043,266.9878538,17820.62852,1189472.84
37488,37488,4/12/2009,1,56.3876206,740.5499919,0.003225546,2009,4,1,4,3179.563757,179288.0348,56.3876206,3179.563757,179288.0348,225.5504824,12718.25503,717152.1392
37489,37489,4/12/2009,2,56.83812917,749.809385,0.003463553,2009,4,1,8,3230.572928,183619.7213,113.6762583,6461.145855,367239.4427,227.3525167,12922.29171,734478.8854
37490,37490,4/12/2009,3,57.28863773,759.4184724,0.003734578,2009,4,1,12,3281.988013,188020.6223,171.8659132,9845.964039,564061.8669,229.1545509,13127.95205,752082.4892
37491,37491,4/12/2009,4,57.7391463,769.3920583,0.004043371,2009,4,1,16,3333.809015,192491.2865,230.9565852,13335.23606,769965.1459,230.9565852,13335.23606,769965.1459
37492,37492,4/12/2009,5,58.18965487,779.7454514,0.004395509,2009,4,1,20,3386.035934,197032.2624,290.9482744,16930.17967,985161.3119,232.7586195,13544.14374,788129.0495
37493,37493,4/12/2009,6,58.64016344,790.4944653,0.004797545,2009,4,1,24,3438.668768,201644.0986,351.8409806,20632.01261,1209864.592,234.5606538,13754.67507,806576.3943
37494,37494,4/12/2009,7,59.09067201,801.6554178,0.005257189,2009,4,1,28,3491.707519,206327.3437,413.6347041,24441.95263,1444291.406,236.362688,13966.83007,825309.3749
37495,37495,4/12/2009,8,59.54118057,813.2451314,0.005783532,2009,4,1,32,3545.152184,211082.5463,476.3294446,28361.21747,1688660.371,238.1647223,14180.60873,844330.1853
37496,37496,4/12/2009,9,59.99168914,825.2809331,0.0063873,2009,4,1,36,3599.002766,215910.2551,539.9252023,32391.02489,1943192.296,239.9667566,14396.01106,863641.0206
37497,37497,4/12/2009,10,60.44219771,837.7806544,0.00708117,2009,4,1,40,3653.259264,220811.0187,604.4219771,36532.59264,2208110.187,241.7687908,14613.03706,883244.0749
37498,37498,4/12/2009,11,60.89270628,850.7626314,0.00788015,2009,4,1,44,3707.921678,225785.3857,669.8197691,40787.13846,2483639.242,243.5708251,14831.68671,903141.5426
37499,37499,4/12/2009,12,61.34321485,864.2457047,0.008802029,2009,4,1,48,3762.990008,230833.9045,736.1185782,45155.8801,2770006.855,245.3728594,15051.96003,923335.6182
37500,37500,4/12/2009,13,61.79372342,878.2492194,0.009867926,2009,4,1,52,3818.464254,235957.124,803.3184045,49640.0353,3067442.612,247.1748937,15273.85702,943828.496
37501,37501,4/12/2009,14,62.24423198,892.7930253,0.011102939,2009,4,1,56,3874.344415,241155.5925,871.4192477,54240.82181,3376178.295,248.9769279,15497.37766,964622.3701
37502,37502,4/12/2009,15,62.69474055,907.8974765,0.012536934,2009,4,1,60,3930.630493,246429.8589,940.4211083,58959.45739,3696447.884,250.7789622,15722.52197,985719.4357
37503,37503,4/12/2009,16,63.14524912,923.5834318,0.01420548,2009,4,1,64,3987.322486,251780.4717,1010.323986,63797.15978,4028487.548,252.5809965,15949.28995,1007121.887
37504,37504,4/12/2009,17,63.59575769,939.8722545,0.016150971,2009,4,1,68,4044.420396,257207.9795,1081.127881,68755.14673,4372535.652,254.3830308,16177.68158,1028831.918
37505,37505,4/12/2009,18,64.04626626,956.7858125,0.01842395,2009,4,1,72,4101.924222,262712.9309,1152.832793,73834.63599,4728832.756,256.185065,16407.69689,1050851.724
37506,37506,4/12/2009,19,64.49677482,974.3464779,0.021084685,2009,4,1,76,4159.833962,268295.8743,1225.438722,79036.84528,5097621.613,257.9870993,16639.33585,1073183.497
37507,37507,4/12/2009,20,64.94728339,992.577128,0.024205008,2009,4,1,80,4218.14962,273957.3587,1298.945668,84362.99239,5479147.175,259.7891336,16872.59848,1095829.435
37508,37508,4/12/2009,21,65.39779196,1011.501144,0.027870447,2009,4,1,84,4276.871193,279697.9325,1373.353631,89814.29506,5873656.583,261.5911678,17107.48477,1118791.73
37509,37509,4/12/2009,22,65.84830053,1031.142412,0.032182671,2009,4,1,88,4335.998683,285518.1444,1448.662612,95391.97102,6281399.176,263.3932021,17343.99473,1142072.577
37510,37510,4/12/2009,23,66.2988091,1051.525322,0.037262233,2009,4,1,92,4395.532088,291418.5428,1524.872609,101097.238,6702626.484,265.1952364,17582.12835,1165674.171
37511,37511,4/12/2009,24,66.74931766,1072.67477,0.043251564,2009,4,1,96,4455.471408,297399.6763,1601.983624,106931.3138,7137592.232,266.9972706,17821.88563,1189598.705
37512,37512,4/13/2009,1,56.38997481,740.7328342,0.003283112,2009,4,2,4,3179.829259,179310.4918,56.38997481,3179.829259,179310.4918,225.5598992,12719.31704,717241.9673
37513,37513,4/13/2009,2,56.84048338,749.9937824,0.003525397,2009,4,2,8,3230.840551,183642.5386,113.6809668,6461.681102,367285.0773,227.3619335,12923.3622,734570.1545
37514,37514,4/13/2009,3,57.29099195,759.6044776,0.003801293,2009,4,2,12,3282.257759,188043.8028,171.8729759,9846.773276,564131.4085,229.1639678,13129.03103,752175.2113
37515,37515,4/13/2009,4,57.74150052,769.5797259,0.004115634,2009,4,2,16,3334.080882,192514.833,230.9660021,13336.32353,770059.332,230.9660021,13336.32353,770059.332
37516,37516,4/13/2009,5,58.19200909,779.9348382,0.004474094,2009,4,2,20,3386.309922,197056.1778,290.9600455,16931.54961,985280.8888,232.7680364,13545.23969,788224.711
37517,37517,4/13/2009,6,58.64251766,790.6856298,0.004883345,2009,4,2,24,3438.944878,201668.3857,351.855106,20633.66927,1210010.314,234.5700706,13755.77951,806673.5428
37518,37518,4/13/2009,7,59.09302622,801.8484207,0.005351234,2009,4,2,28,3491.985748,206352.0054,413.6511835,24443.90023,1444464.037,236.3721049,13967.94299,825408.0214
37519,37519,4/13/2009,8,59.54353479,813.4400352,0.005887011,2009,4,2,32,3545.432535,211107.5855,476.3482783,28363.46028,1688860.684,238.1741392,14181.73014,844430.342
37520,37520,4/13/2009,9,59.99404336,825.4778024,0.006501593,2009,4,2,36,3599.285239,215935.6747,539.9463902,32393.56715,1943421.072,239.9761734,14397.14095,863742.6987
37521,37521,4/13/2009,10,60.44455193,837.9795557,0.007207878,2009,4,2,40,3653.543858,220836.8215,604.4455193,36535.43858,2208368.215,241.7782077,14614.17543,883347.2858
37522,37522,4/13/2009,11,60.8950605,850.9636333,0.008021139,2009,4,2,44,3708.208393,225811.5745,669.8456655,40790.29233,2483927.319,243.580242,14832.83357,903246.2978
37523,37523,4/13/2009,12,61.34556906,864.4488776,0.008959474,2009,4,2,48,3763.278843,230860.4822,736.1468287,45159.34612,2770325.786,245.3822762,15053.11537,923441.9287
37524,37524,4/13/2009,13,61.79607763,878.4546358,0.010044366,2009,4,2,52,3818.75521,235984.0934,803.3490092,49643.81774,3067793.215,247.1843105,15275.02084,943936.3737
37525,37525,4/13/2009,14,62.2465862,893.0007596,0.011301347,2009,4,2,56,3874.637494,241182.9567,871.4522068,54244.92491,3376561.394,248.9863448,15498.54997,964731.8269
37526,37526,4/13/2009,15,62.69709477,908.1076052,0.01276079,2009,4,2,60,3930.925693,246457.6207,940.4564216,58963.88539,3696864.31,250.7883791,15723.70277,985830.4827
37527,37527,4/13/2009,16,63.14760334,923.7960332,0.014458867,2009,4,2,64,3987.619808,251808.6339,1010.361653,63801.91692,4028938.142,252.5904134,15950.47923,1007234.536
37528,37528,4/13/2009,17,63.5981119,940.087409,0.016438676,2009,4,2,68,4044.719837,257236.5448,1081.167902,68760.23723,4373021.262,254.3924476,16178.87935,1028946.179
37529,37529,4/13/2009,18,64.04862047,957.0036025,0.018751595,2009,4,2,72,4102.225784,262741.9023,1152.875168,73840.06411,4729354.242,256.1944819,16408.90314,1050967.609
37530,37530,4/13/2009,19,64.49912904,974.5669878,0.021458866,2009,4,2,76,4160.137647,268325.2549,1225.483452,79042.61529,5098179.843,257.9965162,16640.55059,1073301.02
37531,37531,4/13/2009,20,64.94963761,992.800444,0.024633457,2009,4,2,80,4218.455426,273987.1512,1298.992752,84369.10851,5479743.023,259.7985504,16873.8217,1095948.605
37532,37532,4/13/2009,21,65.40014618,1011.727354,0.028362219,2009,4,2,84,4277.17912,279728.1397,1373.40307,89820.76153,5874290.934,261.6005847,17108.71648,1118912.559
37533,37533,4/13/2009,22,65.85065474,1031.371607,0.032748344,2009,4,2,88,4336.30873,285548.769,1448.714404,95398.79205,6282072.918,263.402619,17345.23492,1142195.076
37534,37534,4/13/2009,23,66.30116331,1051.757594,0.037914121,2009,4,2,92,4395.844256,291449.5879,1524.926756,101104.4179,6703340.522,265.2046532,17583.37703,1165798.352
37535,37535,4/13/2009,24,66.75167188,1072.910213,0.044003938,2009,4,2,96,4455.785699,297431.1449,1602.040125,106938.8568,7138347.478,267.0066875,17823.1428,1189724.58
37536,37536,4/14/2009,1,56.39232903,740.9156832,0.003341702,2009,4,3,4,3180.094773,179332.9508,56.39232903,3180.094773,179332.9508,225.5693161,12720.37909,717331.8032
37537,37537,4/14/2009,2,56.8428376,750.1781867,0.003588343,2009,4,3,8,3231.108186,183665.3579,113.6856752,6462.216373,367330.7158,227.3713504,12924.43275,734661.4316
37538,37538,4/14/2009,3,57.29334617,759.7904898,0.003869196,2009,4,3,12,3282.527515,188066.9852,171.8800385,9847.582546,564200.9557,229.1733847,13130.11006,752267.941
37539,37539,4/14/2009,4,57.74385474,769.7674008,0.004189182,2009,4,3,16,3334.35276,192538.3814,230.975419,13337.41104,770153.5258,230.975419,13337.41104,770153.5258
37540,37540,4/14/2009,5,58.1943633,780.1242324,0.004554078,2009,4,3,20,3386.58392,197080.095,290.9718165,16932.9196,985400.4749,232.7774532,13546.33568,788320.3799
37541,37541,4/14/2009,6,58.64487187,790.876802,0.004970672,2009,4,3,24,3439.220997,201692.6747,351.8692312,20635.32598,1210156.048,234.5794875,13756.88399,806770.6987
37542,37542,4/14/2009,7,59.09538044,802.0414314,0.005446952,2009,4,3,28,3492.263989,206376.669,413.6676631,24445.84793,1444636.683,236.3815218,13969.05596,825506.6762
37543,37543,4/14/2009,8,59.54588901,813.634947,0.005992331,2009,4,3,32,3545.712898,211132.6267,476.3671121,28365.70318,1689061.013,238.183556,14182.85159,844530.5067
37544,37544,4/14/2009,9,59.99639758,825.6746799,0.006617917,2009,4,3,36,3599.567723,215961.0962,539.9675782,32396.1095,1943649.866,239.9855903,14398.27089,863844.3848
37545,37545,4/14/2009,10,60.44690614,838.1784655,0.007336837,2009,4,3,40,3653.828462,220862.6261,604.4690614,36538.28462,2208626.261,241.7876246,14615.31385,883450.5044
